####################################################################################################
# Month: 08Aug                                                                                     #
# Station: HCO                                                                                     #
# Columns are: year    day     segment         windspeed (m/s)                                     #
####################################################################################################
year,day,segment,windspeed
2009,25,2,3.52632
2009,25,3,3.871734
2009,25,4,4.383155
2009,25,5,1.360594
2009,25,6,2.732895
2009,25,7,3.922123
2009,26,0,6.072694
2009,26,1,10.560941
2009,26,2,12.290786
2009,26,3,12.871327
2009,26,4,12.521666
2009,26,5,8.85091
2009,26,6,9.329136
2009,26,7,10.108566
2009,27,0,11.892571
2009,27,1,11.811995
2009,27,2,11.110363
2009,27,3,8.100254
2009,27,4,5.10355
2009,27,5,3.914852
2009,27,6,3.976235
2009,27,7,3.199087
2009,28,0,3.252018
2009,28,1,3.423387
2009,28,2,4.416594
2009,28,3,3.245893
2009,28,4,1.64262
2009,28,5,1.385034
2009,28,6,2.109535
2009,28,7,3.773901
2009,29,0,6.996408
2009,29,1,12.383049
2009,29,2,13.303
2009,29,3,16.043538
2009,29,4,13.86781
2009,29,5,10.981149
2009,29,6,5.852942
2009,29,7,10.073855
2009,30,0,9.876836
2009,30,1,5.992737
2009,30,2,7.188286
2009,30,3,8.021978
2009,30,4,6.572585
2009,30,5,4.7913
2009,30,6,4.691194
2009,30,7,4.982512
2009,31,0,9.2975
2009,31,1,11.457573
2009,31,2,10.07377
2009,31,3,6.711531
2009,31,4,5.902196
2009,31,5,5.699461
2009,31,6,5.242876
2009,31,7,4.609912
